"Planning_Area","Subzone","Subzone_Lat","Subzone_Long","Hospital_Polyclinic","Hospital_Polyclinic_Lat","Hospital_Polyclinic_Long","Distance_km"
"Bishan","Upper Thomson",1.35766663237,103.832282415,"JURONG POLYCLINIC",1.350189,103.730642,11.3292959514339
"Bishan","Upper Thomson",1.35766663237,103.832282415,"PIONEER POLYCLINIC",1.338732,103.700228,14.8299332082141
"Bishan","Upper Thomson",1.35766663237,103.832282415,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,7.38492780808088
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"ALEXANDRA HOSPITAL",1.286829,103.802524,11.0491042624948
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,26.98026171868
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,20.9773645006241
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,18.7742116362128
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,15.4558649587214
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,8.70966405196889
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.4204428002799
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,22.4297681340767
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,14.908384915352
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,15.3026751279665
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"WOODLANDS HEALTH",1.425362,103.795606,15.3683229056242
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,16.7651192768312
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,17.9038949045284
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,19.266153158876
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,16.5246347566603
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,19.898832457608
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,20.9436771287953
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,16.858223539134
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,14.6322971203612
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,19.2663210385625
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,24.9363989298803
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,12.7416513780376
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,22.3189905484087
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,15.1640250386615
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.3927069479661
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,22.4001173394737
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,26.8040962391326
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.89307719761662
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,9.30151053664553
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,8.63493687394719
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"CLEMENTI POLYCLINIC",1.312991,103.765878,6.43488145970899
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"JURONG POLYCLINIC",1.350189,103.730642,4.33781049155286
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"PIONEER POLYCLINIC",1.338732,103.700228,2.44485206839041
"Boon Lay","Liu Fang",1.31825277789,103.708232231,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,10.6053809863412
"Boon Lay","Samulun",1.30806059784,103.70229687,"ALEXANDRA HOSPITAL",1.286829,103.802524,11.3892637619614
"Boon Lay","Samulun",1.30806059784,103.70229687,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,27.762112633543
"Boon Lay","Samulun",1.30806059784,103.70229687,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,21.9980366977628
"Boon Lay","Samulun",1.30806059784,103.70229687,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,20.0058369410405
"Boon Lay","Samulun",1.30806059784,103.70229687,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,16.0956450523462
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,9.07818877197704
"Boon Lay","Samulun",1.30806059784,103.70229687,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,5.53499247905379
"Boon Lay","Samulun",1.30806059784,103.70229687,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,23.4870240848377
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,15.2675608815743
"Boon Lay","Samulun",1.30806059784,103.70229687,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,16.0286223404394
"Boon Lay","Samulun",1.30806059784,103.70229687,"WOODLANDS HEALTH",1.425362,103.795606,16.6648725693761
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,17.4516902870206
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,19.1312850141814
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,20.553973653116
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,17.582559732383
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,20.5981884895512
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,21.9094440775655
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,17.6692863355287
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,15.9435724160355
"Boon Lay","Samulun",1.30806059784,103.70229687,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,20.5080539235808
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,25.6659589580191
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,13.0974750754147
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,22.9190084778193
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,15.5315878687796
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,28.3067538778075
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,23.4470557879393
"Boon Lay","Samulun",1.30806059784,103.70229687,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,27.6586847694958
"Boon Lay","Samulun",1.30806059784,103.70229687,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,7.13939480583175
"Boon Lay","Samulun",1.30806059784,103.70229687,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,10.5991673654127
"Boon Lay","Samulun",1.30806059784,103.70229687,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,9.94334016130004
"Boon Lay","Samulun",1.30806059784,103.70229687,"CLEMENTI POLYCLINIC",1.312991,103.765878,7.08927993309661
"Boon Lay","Samulun",1.30806059784,103.70229687,"JURONG POLYCLINIC",1.350189,103.730642,5.64561111379153
"Boon Lay","Samulun",1.30806059784,103.70229687,"PIONEER POLYCLINIC",1.338732,103.700228,3.41825005711739
"Boon Lay","Samulun",1.30806059784,103.70229687,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,11.0895694967405
"Boon Lay","Shipyard",1.30749729717,103.689282828,"ALEXANDRA HOSPITAL",1.286829,103.802524,12.7966809144804
"Boon Lay","Shipyard",1.30749729717,103.689282828,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,29.2049365921583
"Boon Lay","Shipyard",1.30749729717,103.689282828,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,23.3680136981131
"Boon Lay","Shipyard",1.30749729717,103.689282828,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,21.1674580534643
"Boon Lay","Shipyard",1.30749729717,103.689282828,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,17.5433063838832
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,10.4973255290649
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,6.83470834214313
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,24.8355997182726
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,16.6739763621997
"Boon Lay","Shipyard",1.30749729717,103.689282828,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,17.4749944719977
"Boon Lay","Shipyard",1.30749729717,103.689282828,"WOODLANDS HEALTH",1.425362,103.795606,17.6482402404467
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,18.8996536107249
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,20.3007555916393
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,21.5713809294248
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,18.9296635030251
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,22.0460138491651
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,23.3053897084021
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,19.1067775798745
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,16.784913418501
"Boon Lay","Shipyard",1.30749729717,103.689282828,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,21.650299914878
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,27.1128891208927
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,14.5058658194554
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,24.3637799249112
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,16.9398606798466
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,29.722362562157
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,24.8021279505178
"Boon Lay","Shipyard",1.30749729717,103.689282828,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,29.0897406750844
"Boon Lay","Shipyard",1.30749729717,103.689282828,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,8.2882844981472
"Boon Lay","Shipyard",1.30749729717,103.689282828,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,11.5913112361194
"Boon Lay","Shipyard",1.30749729717,103.689282828,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,10.8633716425186
"Boon Lay","Shipyard",1.30749729717,103.689282828,"CLEMENTI POLYCLINIC",1.312991,103.765878,8.53665230502971
"Boon Lay","Shipyard",1.30749729717,103.689282828,"JURONG POLYCLINIC",1.350189,103.730642,6.60861166017788
"Boon Lay","Shipyard",1.30749729717,103.689282828,"PIONEER POLYCLINIC",1.338732,103.700228,3.68009781592759
"Boon Lay","Shipyard",1.30749729717,103.689282828,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,12.5256837950033
"Boon Lay","Tukang",1.32565040976,103.709250507,"ALEXANDRA HOSPITAL",1.286829,103.802524,11.2315269948696
"Boon Lay","Tukang",1.32565040976,103.709250507,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,26.8040450029505
"Boon Lay","Tukang",1.32565040976,103.709250507,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,20.6055226913141
"Boon Lay","Tukang",1.32565040976,103.709250507,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,18.1771576616105
"Boon Lay","Tukang",1.32565040976,103.709250507,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,15.4096723270905
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,8.89364845059174
"Boon Lay","Tukang",1.32565040976,103.709250507,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,4.04765711574102
"Boon Lay","Tukang",1.32565040976,103.709250507,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,22.0215586967415
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,15.0590131054659
"Boon Lay","Tukang",1.32565040976,103.709250507,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,15.1917802384484
"Boon Lay","Tukang",1.32565040976,103.709250507,"WOODLANDS HEALTH",1.425362,103.795606,14.6656680422375
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,16.6798516514368
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,17.3132874799532
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,18.5803600585034
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,16.1244648457759
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,19.7964264964863
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,20.6218318942701
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,16.6753774583771
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,13.8728644693721
"Boon Lay","Tukang",1.32565040976,103.709250507,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,18.6550291041604
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,24.8030180210986
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,12.9039763219789
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,22.2856109543355
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,15.3082265328429
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,27.1084270286638
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,22.001817984984
"Boon Lay","Tukang",1.32565040976,103.709250507,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,26.5698442481667
"Boon Lay","Tukang",1.32565040976,103.709250507,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,5.30937521276438
"Boon Lay","Tukang",1.32565040976,103.709250507,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,8.60233890972416
"Boon Lay","Tukang",1.32565040976,103.709250507,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,7.90072828219713
"Boon Lay","Tukang",1.32565040976,103.709250507,"CLEMENTI POLYCLINIC",1.312991,103.765878,6.45048820124408
"Boon Lay","Tukang",1.32565040976,103.709250507,"JURONG POLYCLINIC",1.350189,103.730642,3.61937164427263
"Boon Lay","Tukang",1.32565040976,103.709250507,"PIONEER POLYCLINIC",1.338732,103.700228,1.76687875701295
"Boon Lay","Tukang",1.32565040976,103.709250507,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,10.6948813600047
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"ALEXANDRA HOSPITAL",1.286829,103.802524,10.1742021955596
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,23.1484487508438
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,16.229634957067
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,13.2476418895515
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,12.6811783273966
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,8.19804333922726
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,2.39298780357264
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,17.5102993342677
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,13.4769155855415
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,12.1274808154584
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"WOODLANDS HEALTH",1.425362,103.795606,9.76196694242268
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,13.684006780856
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,12.3921832584106
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,13.6479948354566
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,11.7059057217612
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,16.6108187135556
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,16.4322743536973
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,13.1849833843065
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,9.18644604802003
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,13.7121091837203
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,21.3687088297642
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,11.5533946659871
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - MARINE PARADE",1.302615,103.908394,19.3915631747339
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - OUTRAM",1.279985,103.83916,13.6723752085829
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - PASIR RIS",1.373674,103.948332,22.9996619617226
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - SENGKANG",1.392945,103.895375,17.5229021953258
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"SINGHEALTH POLYCLINICS - TAMPINES",1.357631,103.946114,22.6668173195607
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"BUKIT BATOK POLYCLINIC",1.352161,103.748974,0.84556951423495
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"BUKIT PANJANG POLYCLINIC",1.383194,103.760973,3.70434722549577
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"CHOA CHU KANG POLYCLINIC",1.382356,103.752076,3.16458915162603
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"CLEMENTI POLYCLINIC",1.312991,103.765878,5.42445899228226
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"JURONG POLYCLINIC",1.350189,103.730642,1.42331080868392
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"PIONEER POLYCLINIC",1.338732,103.700228,5.0329669857096
"Bukit Batok","Brickworks",1.35565668063,103.742218822,"QUEENSTOWN POLYCLINIC",1.298751,103.801618,9.14548745891086
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"ALEXANDRA HOSPITAL",1.286829,103.802524,8.93394739122806
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"CHANGI GENERAL HOSPITAL",1.340571,103.949908,22.1920529345332
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"INSTITUTE OF MENTAL HEALTH",1.382111,103.885799,15.5206887348164
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"KHOO TECK PUAT HOSPITAL",1.42457,103.839433,13.054722167946
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"KK WOMEN'S AND CHILDREN'S HOSPITAL",1.310712,103.847062,11.5160212389248
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL UNIVERSITY HOSPITAL",1.294064,103.782751,6.99173645060538
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL",1.334271,103.744626,1.65604943715039
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"SENGKANG GENERAL HOSPITAL",1.395568,103.894595,16.8780915958322
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"SINGAPORE GENERAL HOSPITAL",1.279673,103.836669,12.2334433928019
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"TAN TOCK SENG HOSPITAL PTE LTD",1.321571,103.845849,11.0084294763253
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"WOODLANDS HEALTH",1.425362,103.795606,9.96229680248169
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG",1.316859,103.859038,12.5617630470428
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB",1.418365,103.834375,12.1795122023605
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - SEMBAWANG",1.448117,103.822965,13.7473719004408
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO",1.37451,103.84582,11.007949219165
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - GEYLANG",1.319611,103.887229,15.5331077602725
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG",1.370231,103.889319,15.6379796683206
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH",1.334796,103.858977,12.1573348251215
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - WOODLANDS",1.431026,103.776064,9.66296605084815
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"NATIONAL HEALTHCARE GROUP POLYCLINICS - YISHUN",1.430583,103.840191,13.5622106901007
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"SINGHEALTH POLYCLINICS - BEDOK",1.327443,103.932362,20.35494666266
"Bukit Batok","Bukit Batok Central",1.34799446529,103.750413276,"SINGHEALTH POLYCLINICS - BUKIT MERAH",1.284206,103.817674,10.3061479680206
